"predator","Acanthuriformes","Actinopteri","Alpheidae","Amphipoda","Anguilliformes","Annelida","Anthozoa","Apogonidae","Arthropoda","Ascidiacea","Bivalvia","Bryozoa","Caenogastropoda","Carcinidae","Cephalopoda","Chordata","Cirripedia","Copepoda","Coralline_algae","Cumacea","Cyanobacteria","Decapoda","Echinodermata","Echinoidea","Eupercaria incertae sedis","Foraminifera","Galatheidae","Gastropoda","Gobiidae","Harpacticoida","Hemichordata","Hippolytidae","Holocentridae","Holothuroidea","Hydrozoa","Inorganic_detritus","Isopoda","Littorinimorpha","Macroalgae","Majidae","Microalgae","Mollusca","Mulliformes","Nematoda","Neogastropoda","Ophiuroidea","Organic_detritus","Paguridae","Polyplacophora","Pomacentridae","Porifera","Portunidae","Pycnogonida","Rhynchocinetidae","Scaphopoda","Seagrass","Sipuncula","Spermatophyta","Stomatopoda","Tanaidacea","Trochida","Turf","Xanthidae","Zooplankton"
"Acanthurus_nigricauda",0.0123389887031556,0.0298053274417441,0.0208845720955438,0.0302221851682021,NA,0.0239276334986869,0.0310142148484722,NA,NA,0.0208845720955438,0.0356413356121556,0.0218433448663971,NA,0.0208845720955438,NA,0.0208845720955438,0.0199257993246905,0.0176747676018175,0.0178831964650465,0.0208845720955438,0.0205094001417316,0.0293050981699946,NA,0.0235107757722289,0.0208845720955438,0.0378923673350286,0.0208845720955438,NA,NA,0.031472758347576,NA,0.0153403643336529,0.0198424277793989,0.0198424277793989,0.021259744049356,0.0372253949726958,0.0331818750260536,0.0208845720955438,0.0364750510650715,0.0198424277793989,NA,NA,NA,0.0198424277793989,0.0198424277793989,NA,0.0198424277793989,NA,0.0219684021843345,0.0123389887031556,0.023302346909,0.0218433448663971,0.0167159948309642,NA,0.0128392179749052,NA,NA,NA,NA,NA,NA,0.0372253949726958,0.0198424277793989,0.0213431155946475
"Acanthurus_nigrofuscus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128345323741007,NA,NA,NA,NA,NA,NA,0.168345323741007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174676258992806,NA,NA,0.221007194244604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103309352517986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20431654676259,NA,NA
"Acanthurus_nigroris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187406296851574,NA,NA,NA,NA,NA,NA,0.0974512743628186,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171214392803598,NA,NA,0.222788605697151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119640179910045,0.201499250374813,NA,NA
"Acanthurus_nubilus",0.0115652105962335,0.0283269516292881,0.0195749003672736,0.0289520981480034,0.0185981089317809,0.0289520981480034,0.0292646714073611,0.0195749003672736,0.0156677346253028,0.0204735484879269,0.0343049152145034,0.0143783699304524,NA,0.0195749003672736,NA,NA,0.0294991013518793,0.0292646714073611,0.0266468703602407,NA,NA,0.0253184340079706,0.0143783699304524,0.0239118543408611,0.0195749003672736,0.0341095569274049,NA,0.0188325388762991,0.0195749003672736,0.0303977494725326,NA,0.0195749003672736,NA,NA,0.0177385324685473,0.034890990075799,0.0293037430647808,NA,0.0339923419551457,0.0115652105962335,0.0127373603188247,NA,NA,NA,0.0185981089317809,NA,NA,NA,0.0165663827459561,0.0185981089317809,0.0195749003672736,0.0195749003672736,NA,0.0115652105962335,0.0114479956239744,0.0204735484879269,0.0195749003672736,NA,0.0207861217472845,0.0218410564976166,0.0133234351801203,0.035164491677737,NA,0.0323904040009377
"Acanthurus_olivaceus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0971617359963959,NA,NA,NA,NA,NA,0.0825949842318667,NA,0.119537468088302,NA,NA,NA,NA,0.0852980928067277,NA,0.106772788707013,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11683435951344,NA,NA,0.116083496020423,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0557140711818591,NA,0.0476047454572759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123742303649197,NA,0.0486559543474996
"Acanthurus_pyroferus",NA,0.0384049079754601,NA,0.0442944785276074,NA,0.0426993865030675,0.0521472392638037,NA,NA,NA,0.0792638036809816,NA,NA,NA,NA,NA,NA,0.0438036809815951,0.0438036809815951,NA,NA,0.0384049079754601,NA,0.0521472392638037,NA,0.0896932515337423,NA,NA,NA,0.0438036809815951,NA,NA,NA,NA,NA,0.0922699386503067,0.0442944785276074,NA,0.0938650306748466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0426993865030675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0894478527607362,NA,0.0689570552147239
"Acanthurus_reversus",NA,0.0508412042502952,NA,0.0390348288075561,NA,0.0439787485242031,0.0394037780401417,NA,0.0361570247933884,NA,0.0526859504132231,NA,NA,NA,NA,NA,NA,NA,0.0609504132231405,NA,NA,0.0503984651711925,NA,0.0546044864226682,NA,0.0649350649350649,NA,0.0295897284533648,NA,0.0499557260920897,NA,NA,NA,NA,NA,0.0652302243211334,0.0439787485242031,NA,0.063754427390791,NA,NA,NA,NA,NA,NA,0.0295897284533648,NA,NA,0.0380017709563164,NA,0.0556375442739079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0670011806375443,NA,0.0642709563164109
"Acanthurus_thompsoni",NA,NA,NA,0.0810697868783953,NA,0.11324697033013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100501462599248,NA,NA,NA,NA,0.0699958211450063,NA,NA,NA,0.0890096113664856,NA,NA,NA,NA,0.0975762641036356,0.0616381111575428,NA,NA,0.140618470539072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103008775595487,NA,0.143334726284998
"Acanthurus_triostegus",NA,NA,NA,NA,NA,NA,0.119983785974868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080867450344548,0.0843129306850426,NA,NA,NA,NA,NA,NA,0.110458046209972,NA,NA,NA,NA,NA,NA,NA,NA,0.110458046209972,NA,NA,NA,0.171665991082286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0895824888528577,NA,NA,NA,0.172274017024726,NA,0.0603972436157276
"Acanthurus_tristis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0797994568623355,NA,NA,NA,NA,NA,NA,NA,0.0833507415918112,NA,NA,NA,NA,0.125130561938584,NA,0.100271568832254,NA,NA,NA,0.060789638604554,NA,NA,NA,NA,NA,0.12220597451431,NA,NA,0.157301023605599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0666388134531022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125339461040318,NA,0.0791727595571339
"Acanthurus_xanthopterus",NA,NA,NA,0.0835225429776192,NA,NA,NA,NA,NA,NA,0.10298410638988,NA,NA,NA,NA,NA,NA,NA,0.0864417774894583,NA,NA,NA,NA,0.0754135582225105,NA,0.12163477132663,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125851443399286,NA,NA,0.0875770353551735,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0525462212131041,NA,NA,NA,NA,NA,0.0559519948102497,NA,NA,NA,NA,NA,NA,0.130554654557249,NA,0.0775218942588388
"Achirus_declivis",NA,0.303194103194103,NA,0.247174447174447,NA,0.244717444717445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204914004914005
"Achirus_lineatus",NA,0.319541375872383,NA,0.203389830508475,NA,0.230309072781655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246759720837488
"Aeoliscus_strigatus",NA,0.152219430485762,NA,0.0931742043551089,NA,0.113484087102178,NA,NA,NA,NA,0.0971524288107203,NA,NA,NA,NA,NA,NA,0.0611390284757119,NA,NA,NA,0.0795644891122278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101130653266332,0.0709798994974874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0829145728643216,NA,NA,NA,NA,0.148241206030151
"Aethaloperca_rogaa",NA,0.329455314648334,NA,NA,NA,0.1602326811211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265996827075621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244315177154944,NA,NA,NA,NA,NA
"Aioliops_megastigma",NA,0.0294276570098508,0.0214472754478574,0.0352466852321377,NA,0.0231098549399393,0.0197015669811713,NA,0.0285132382892057,0.0152957313271541,0.0325865580448065,0.0123030882414065,0.0123030882414065,0.0217797913462737,0.0197846959557754,NA,0.0152957313271541,0.0290535766241323,0.0123030882414065,0.0219044848081799,0.0152957313271541,0.0320046552225778,NA,0.0166673594081217,0.0208238081383266,0.0231098549399393,0.0121783947795004,0.0161685855604971,0.0197846959557754,0.034664782409909,NA,0.0152957313271541,NA,0.0152957313271541,0.0161685855604971,0.0322124776590881,0.0194106155700569,NA,0.0316305748368594,NA,0.0166673594081217,NA,NA,0.0123030882414065,0.0208238081383266,NA,0.0123030882414065,0.0219044848081799,NA,NA,0.0196184380065672,0.0208238081383266,0.0123862172160106,0.0145891350430192,NA,0.0206575501891184,NA,0.0123030882414065,0.0188702772351303,0.0281807223907893,0.0208238081383266,0.0294276570098508,0.0121783947795004,0.0353713786940438
"Aioliops_novaeguineae",NA,0.0481333333333333,NA,0.0848,NA,0.0856,0.0413333333333333,NA,0.0544,NA,0.0518666666666667,NA,NA,NA,NA,NA,NA,0.0476,NA,NA,NA,0.0469333333333333,NA,NA,NA,0.0484,NA,NA,NA,0.0666666666666667,NA,NA,NA,NA,0.0413333333333333,0.0749333333333333,0.0712,NA,0.0481333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0476,NA,0.0464,NA,0.0946666666666667
"Alectis_ciliaris",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alepes_vari",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alphestes_afer",NA,0.471306471306471,0.255189255189255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273504273504274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alphestes_immaculatus",NA,0.665566556655666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334433443344334,NA,NA,NA,NA,NA
"Aluterus_schoepfii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229600694444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278211805555556,NA,NA,NA,NA,NA,0.200520833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291666666666667,NA,NA,NA,NA,NA,NA,NA,NA
"Aluterus_scriptus",NA,NA,NA,NA,NA,NA,0.156108597285068,NA,NA,0.147058823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182934712346477,NA,NA,NA,0.205235940530058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17420814479638,NA,NA,NA,NA,0.134453781512605,NA,NA,NA,NA,NA,NA,NA,NA
"Amanses_scopas",NA,NA,NA,NA,NA,NA,0.536275243081526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463724756918474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amblycirrhitus_bimacula",NA,0.0611459809678072,0.0769386515488965,0.0700546669366268,NA,0.0724843085644867,NA,NA,NA,NA,NA,NA,NA,NA,0.0838226361611662,0.0745090099210367,NA,NA,NA,NA,NA,0.0781534723628265,NA,NA,0.0832152257542012,NA,0.0745090099210367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0913140311804009,NA,NA,NA,NA,NA,0.0743065397853817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0803806438550314,0.0791658230411014
"Amblycirrhitus_pinos",NA,NA,NA,0.200464653169598,NA,0.181214736143379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161632923996017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158977763026884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127115831397278,NA,NA,NA,0.170594092266844
"Amblyeleotris_fasciata",NA,0.0492746046268462,NA,0.0692719905894654,NA,0.0908377989805254,NA,NA,NA,NA,0.0428702130440465,NA,NA,NA,NA,NA,NA,0.0756763821722651,NA,0.0423474055678996,NA,0.0428702130440465,NA,NA,NA,0.047444778460332,NA,NA,NA,0.0494053064958829,NA,NA,NA,NA,NA,0.0562018036857927,0.0751535746961182,NA,0.0492746046268462,NA,NA,NA,NA,NA,NA,NA,NA,0.0423474055678996,NA,NA,NA,NA,NA,NA,NA,NA,0.0423474055678996,NA,NA,0.0487517971506993,NA,0.0777676120768527,NA,0.0981571036465821
"Amblyeleotris_guttata",0.0144548864258924,0.0232205318386784,NA,0.0369589953221796,NA,0.0360740022756964,0.030047621054406,NA,0.0305954738927051,NA,0.0305533313666821,NA,0.0233891019427705,0.021366260693666,0.0142863163218003,NA,0.0243583800412997,0.0348940115470521,0.0176577184036411,0.0313540393611193,NA,0.021661258375827,NA,0.0217034009018501,NA,0.02996333600236,NA,0.0181634287159172,NA,0.0307219014707742,NA,0.0230098192085634,NA,NA,0.0189641367103544,0.0227569640524253,0.034135446078638,0.0142863163218003,0.0312276117830503,0.0223355387921952,NA,NA,NA,NA,0.0233891019427705,NA,0.0144548864258924,0.0313540393611193,0.0191327068144465,0.0233891019427705,0.0166884403051119,0.0176577184036411,0.0155505921024906,NA,NA,0.0233891019427705,0.0228412491044713,0.0144548864258924,0.0207762653293438,0.0303004762105441,NA,0.0313118968350963,NA,0.0371697079522947
"Amblyeleotris_gymnocephala",NA,0.0432619511139952,NA,0.0768981181051265,NA,0.081548777849881,NA,NA,0.0403417694138006,NA,0.0390439108803807,NA,NA,NA,NA,NA,NA,0.0607830413151633,NA,0.0603504218040234,NA,0.0390439108803807,NA,NA,NA,0.0459658230586199,NA,NA,NA,0.0603504218040234,NA,NA,NA,NA,NA,0.0474799913476098,0.0824140168721609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0351503352801211,NA,NA,NA,NA,0.0403417694138006,NA,NA,NA,0.0389357560025957,NA,NA,0.0581873242483236,NA,0.0601341120484534,NA,0.0897685485615401
"Amblyeleotris_periophthalma",NA,0.0463718334048948,NA,0.0602547588378417,NA,0.0616859882639187,0.033419207098898,NA,0.0382138256762559,NA,0.0551023329039645,NA,NA,NA,NA,NA,NA,0.0501645913839988,NA,0.0513811363961643,NA,0.0582510376413339,NA,NA,NA,0.0541004723057106,NA,NA,NA,0.0536711034778875,NA,NA,NA,NA,NA,0.0541004723057106,0.0485186775440103,NA,0.0551023329039645,NA,NA,NA,NA,NA,NA,NA,NA,0.0337770144554172,NA,NA,NA,NA,0.0524545584657221,NA,NA,NA,0.0382138256762559,NA,NA,0.0516673822813797,NA,0.0481608701874911,NA,0.0553885787891799
"Amblyeleotris_steinitzi",NA,0.0655362053162236,NA,0.0802016498625115,NA,0.0835242896425298,NA,NA,0.0355178735105408,NA,0.0413611365719523,NA,NA,NA,NA,NA,NA,0.0656507791017415,NA,0.0355178735105408,NA,0.03987167736022,NA,NA,NA,0.0611824014665445,NA,NA,NA,0.0486938588450962,NA,NA,NA,NA,NA,0.0656507791017415,0.0650779101741522,NA,0.061640696608616,NA,NA,NA,NA,NA,NA,NA,NA,0.0355178735105408,NA,NA,0.0372364802933089,NA,NA,NA,NA,NA,NA,NA,NA,0.0427360219981668,NA,0.0486938588450962,NA,0.0863886342804766
"Amblyeleotris_wheeleri",0.0121175722461669,0.0301702819190278,NA,0.0312301278880803,NA,0.0311947996891118,0.0174168020914294,0.0189005864481029,0.0243764572882074,0.0121175722461669,0.0181586942697661,NA,0.0187239454532608,NA,0.0194658376315975,0.0196071504274712,0.0187239454532608,0.0238818625026496,0.0196071504274712,0.0258249134459125,0.0121175722461669,0.0250476930686074,NA,NA,0.0196071504274712,0.0184766480604819,0.0204196990037448,NA,0.0204196990037448,0.0186886172542924,0.0121175722461669,0.0187239454532608,0.0121175722461669,0.0187239454532608,NA,0.019077227442945,0.0300996255210909,0.0121175722461669,0.0250123648696389,0.0121175722461669,0.0192891966367555,NA,0.0121175722461669,NA,0.0121175722461669,0.0160390023316611,0.0148025153677666,0.0197484632233449,0.0160390023316611,0.0196071504274712,0.0158976895357875,NA,0.0158976895357875,NA,0.0148025153677666,0.0196071504274712,0.026460821027344,0.0148025153677666,0.0204903554016816,0.0238818625026496,0.0128241362255352,0.0184766480604819,0.0196071504274712,0.0310888150922066
"Amblyglyphidodon_aureus",NA,NA,NA,0.05862388151805,NA,0.0933353903116322,NA,NA,0.0669546436285097,NA,NA,NA,NA,NA,NA,NA,NA,0.074205492132058,NA,NA,NA,NA,NA,NA,NA,0.0675717371181734,NA,NA,NA,0.044893551373033,NA,NA,NA,NA,0.0549213205800679,0.072354211663067,0.0521443998765813,NA,0.111385374884295,NA,0.0589324282628818,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0614008022215366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083924714594261,NA,0.0993520518358531
"Amblyglyphidodon_curacao",NA,0.04179543036628,NA,0.0471655099042505,NA,0.047418815542834,0.031561882567506,NA,0.0326764273772734,NA,0.0210243680024317,NA,NA,0.0236587466437003,NA,NA,NA,0.0381478291706773,NA,0.0317138659506561,NA,0.0356654339125589,NA,0.0165661887633619,NA,0.044683114646132,0.02796494249962,0.0173767668068291,NA,0.044683114646132,NA,NA,NA,NA,0.0394650184913116,0.0411874968336795,0.044683114646132,NA,0.04655757637165,NA,0.0286235371599372,NA,NA,NA,NA,0.0298900653528548,NA,0.019605856426364,0.021834946045899,NA,0.040934191195096,NA,0.0193525507877805,NA,NA,NA,0.016718172146512,NA,0.0171234611682456,0.037691879021227,NA,0.0462029484776331,NA,0.0480267490754344
"Amblyglyphidodon_indicus",NA,NA,NA,0.0582633053221288,NA,0.061344537815126,0.0541549953314659,NA,0.0534080298786181,NA,NA,NA,NA,NA,NA,NA,NA,0.0487394957983193,NA,0.0341736694677871,NA,NA,NA,NA,NA,0.0617180205415499,NA,NA,NA,0.0756302521008403,NA,NA,NA,NA,0.0677871148459384,0.0547152194211018,0.0440709617180205,NA,0.0854341736694678,NA,0.0369747899159664,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0467787114845938,NA,NA,NA,NA,NA,NA,NA,NA,0.0464985994397759,NA,0.0851540616246499,NA,0.0851540616246499
"Amblyglyphidodon_leucogaster",NA,0.0444782267555904,NA,0.0442820714005492,NA,0.0458513142408788,0.04276186739898,NA,0.0431541781090624,NA,0.0346704590035308,NA,NA,0.0143193409180071,NA,NA,NA,0.0416830129462534,NA,0.0338367987446057,NA,0.0342291094546881,NA,0.0328560219693998,NA,0.0444782267555904,NA,0.0357002746174971,NA,0.0451157316594743,NA,NA,NA,NA,0.0445272655943507,0.043252255786583,0.043252255786583,NA,0.0449686151431934,NA,0.0357002746174971,NA,NA,NA,NA,NA,0.0152020400156924,NA,NA,NA,0.0416830129462534,NA,0.0280011769321302,NA,NA,NA,NA,NA,0.0322675559042762,0.0441349548842683,NA,0.0446253432718713,NA,0.0449686151431934
"Amblyglyphidodon_melanopterus",NA,0.0272548669405251,0.0103947133416682,0.0307912127165565,NA,0.0286836935166994,0.0240757278085372,0.0201821753884622,0.0240757278085372,0.0192891587783533,0.0186819074834792,NA,0.012573673870334,0.0201821753884622,0.011180567958564,0.012573673870334,0.0201821753884622,0.0255045543847116,0.011180567958564,0.0126093945347383,NA,0.0241828898017503,0.0153241650294695,0.0234327558492588,0.0192891587783533,0.0280050008930166,0.011180567958564,0.0198249687444186,0.0198249687444186,0.0191819967851402,NA,NA,NA,0.0153241650294695,0.0208251473477407,0.0265047329880336,0.017860332202179,0.0192891587783533,0.031041257367387,0.0192891587783533,0.0103232720128594,NA,NA,0.012573673870334,NA,0.0107161993213074,0.0201821753884622,0.011180567958564,0.0215752813002322,0.0192891587783533,0.024147169137346,0.0146811930701911,0.0176102875513485,NA,NA,0.0188962314699053,0.0103947133416682,0.0192891587783533,0.0103947133416682,0.0170744775852831,0.0192891587783533,0.031434184675835,0.0198249687444186,0.0313270226826219
"Amblyglyphidodon_orbicularis",NA,0.0414544713790996,NA,0.0430841311876146,NA,0.0432369117946629,0.0425748624974537,NA,0.0467508657567733,NA,0.0226115298431452,NA,NA,0.0188938684049705,NA,NA,NA,0.0346302709309432,NA,0.0309126094927684,NA,0.0224078223670809,NA,0.0431859849256468,NA,0.0431859849256468,NA,0.0397229578325525,NA,0.0464962314116928,NA,NA,NA,NA,0.045528620900387,0.0355469545732328,0.0449174984721939,NA,0.0453249134243227,NA,0.0396211040945203,NA,NA,NA,NA,NA,0.0309126094927684,NA,0.0161438174781014,NA,0.0416072519861479,NA,0.0188938684049705,NA,NA,NA,0.0265328987573844,NA,NA,0.0412507639030352,NA,0.0473619881849664,NA,0.0472092075779181
"Amblyglyphidodon_ternatensis",NA,0.0442257529049087,NA,0.0886886412141333,NA,0.0684135641451269,0.0495612995020157,NA,0.0461228361394356,NA,NA,NA,NA,NA,NA,NA,NA,0.0633151529523358,NA,NA,NA,NA,NA,NA,NA,0.0672278871235475,NA,NA,NA,0.0674650225278634,NA,NA,NA,NA,0.0429215081811714,0.048968460991226,0.0672278871235475,NA,0.0861987194688167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0371116907754328,NA,NA,NA,NA,NA,NA,NA,NA,0.0429215081811714,NA,0.0907042921508181,NA,0.0889257766184491
"Amblygobius_albimaculatus",NA,0.050920245398773,NA,0.0728308501314636,NA,0.0720420683610868,NA,NA,0.0311130587204207,NA,0.0373356704645048,NA,NA,0.0364592462751972,NA,NA,NA,0.0300613496932515,NA,0.0512708150744961,NA,0.0338299737072743,NA,0.026205083260298,NA,0.0640666082383874,NA,NA,NA,0.0662576687116564,NA,NA,NA,NA,0.0410166520595968,0.0558282208588957,0.0374233128834356,NA,0.0345311130587204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0278702892199825,NA,NA,NA,NA,NA,0.0287467134092901,NA,NA,0.056441717791411,NA,0.0658194566170026,NA,0.0799298860648554
"Amblygobius_buanensis",NA,0.0284002269181676,0.0196780598496667,0.0282584030633953,NA,0.0313785278683875,0.0221954332718763,0.0140405616224649,0.0252801021131754,0.011416820309176,0.0273010920436817,0.011416820309176,0.011416820309176,NA,0.0196780598496667,0.0188625726847256,0.011416820309176,0.0178343497376259,0.0179761735923982,0.0211317543610835,0.011416820309176,0.0247128066940859,0.011416820309176,0.010636789107928,NA,0.027407459934761,NA,NA,0.0188625726847256,0.0197489717770529,NA,0.0188625726847256,NA,0.011416820309176,0.0157424478797334,0.0291093461920295,0.0244291589845412,0.0179761735923982,0.027017444334137,0.011416820309176,NA,NA,0.0140405616224649,0.0179761735923982,0.0140405616224649,0.0196780598496667,0.0179761735923982,0.0174797901006949,0.0188625726847256,0.0179761735923982,0.0174797901006949,0.0188625726847256,0.0162742873351298,0.011416820309176,NA,0.0123741313288895,0.0174797901006949,0.0140405616224649,0.0214863139980145,0.0238973195291448,0.011416820309176,0.0303503049212878,0.0188625726847256,0.0301730251028223
"Amblygobius_bynoensis",NA,0.0658746415403523,NA,0.0623514952888161,NA,0.0537484637443671,NA,NA,0.0553871364195002,NA,0.0637443670626792,NA,NA,NA,NA,NA,NA,0.0588283490372798,NA,0.0553871364195002,NA,0.0434248258910283,NA,NA,NA,0.0619418271200328,NA,NA,NA,0.0700532568619418,NA,NA,NA,NA,NA,0.0537484637443671,0.0555510036870135,NA,0.0246620237607538,NA,NA,NA,NA,NA,NA,NA,NA,0.0345759934453093,NA,NA,NA,NA,0.0362146661204424,NA,NA,NA,NA,NA,0.0382630069643589,0.0532568619418271,NA,0.0530110610405572,NA,0.059975419909873
"Amblygobius_decussatus",NA,0.0318122188905547,NA,0.022441904047976,NA,0.0260494752623688,0.025534107946027,0.0223013493253373,0.0364973763118441,0.0138680659670165,0.030359820089955,NA,NA,NA,0.0234726386806597,0.0172413793103448,0.0234726386806597,0.0341547976011994,0.0223013493253373,0.0246907796101949,NA,0.0332177661169415,NA,NA,NA,0.0331709145427286,NA,0.0187874812593703,0.0234726386806597,0.0256746626686657,NA,0.0172413793103448,NA,0.0138680659670165,0.0212706146926537,0.0223482008995502,0.024643928035982,0.0138680659670165,0.0323275862068965,0.0172413793103448,0.0245502248875562,NA,NA,0.0138680659670165,NA,NA,0.0138680659670165,0.0196776611694153,NA,0.0223013493253373,0.0180847076461769,0.0223013493253373,0.0187874812593703,NA,NA,0.0234726386806597,0.0223950524737631,0.0138680659670165,NA,0.0340142428785607,0.0138680659670165,0.0252998500749625,0.0234726386806597,0.0388399550224887
